"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"37fc5e1cb0f37d6fb1f754d128fd3db2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"8567e9b253471e26671403a0332a6964","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"32da10f09585331f41a3ba77bf3b53e1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"487df9c38648c072b16e04a27f1399db","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"e69a5fb9cb20217e5a7fe490232b6546","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","uncultured_bacterium"
"2beddcf2e81d24206fd59e71fb3ea605","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"2bc1cdea845b7d8f503c2b50752075fd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"b3a05d30c421334e594a6aaa87a0bb66","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
"174b41868a92ae8b0f795e5ccc9798e0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"0e02eaafd9dee29d125c95a10feba407","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"007c46612aaa2479d17a457cd1d90143","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_Alphaproteobacteria"
"50f7f453d0e1402f97ab0ce87d71208e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella","uncultured_bacterium"
"bc7184d0ab2177d18898869d091157b3","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_bacterium"
"0850f7de9005c98c2042f377794d4852","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"53d3fac7fc4017ec5914a817a41bfaa4","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"bd27041ea53c2d0bf5679fc61e517572","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"06ee7bac9abd13f9a002f50478032b42","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"a651ae793293e85dd12b9bada951a288","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"dfe8b2c31b153e54d52b24a82454c521","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"67e9c64d74382bdb76be91b544d6d430","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"33c55873d34d59685848613bbea62b8d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"bd690418aed64606bb8a8458d546aada","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"68b85c1ed5bcadf3e70dc720f272a6a6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"ef563c801675ae6aab49a3d546396ab6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_Rhizobiales"
"74f3e49fc7734f35fbcbe32852357dad","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"bf80bbf73e2834ab92d355aab2930631","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"7cfdbd80ebfd77ca97666e25a208914e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"f38a7a0f0ec3ff0baa21958c4ed60437","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Rhodoblastus","uncultured_bacterium"
"ab541af743965a6c6b87b2ddabb162d2","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"b8dd145d5f296c73c072aad1a9ca6f93","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"d53ade3c1c82a6b37b00e7dbb7c88de5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"c4ff5c9b3e10c970703c0c8a7d8ce5b6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"cdcbab8e0b7101e1a69f60fda10b7544","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"4c7756184f42425e4713718f96b756c1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"75fb9c9e8a9529ac6cad26df400d348a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323","Amb-16S-1323","uncultured_bacterium"
"19504bf03e49ef2de3d309abf6789fe1","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"83269ab4593671a2cc35549004cb35f0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"1e22f887bc44d6f42c0181a679e01d52","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"78e575a7c42d65350cdcebb0a29d217f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"ace4a833bebd524a6368319b34506280","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"b1b11b71d20e8f9a94a8c98e99a2dfde","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured_forest"
"a27056e44f4a08b41bfa0e76e3cdd5fc","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"adaa3fb2f76067234aecc11f24a06f1b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"56cdfacc907af7736fa79b9bdb8abf1a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"2a164d03c7fa074100981780e88018a0","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"67bca20473a1beb875488cc7709ef1f4","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"a7ac3cc38c37e7a0057f7b2cb6bb4d0d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"72dfb323e892d10f1126cc9e0fe82922","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"8fb2c7b56fcb92557019cd502f1e3a53","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"d54eaf7b9d50381f7fd0bef372dc96f9","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"a3f44e7cd62463fab97225f29f095153","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"d6ffa2c95bfde86b602510ab82ec3a50","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"aebccaef85e0be9ea4e43c6483057701","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"1e11e0edc88ec0dfc9ea274297b75caa","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured",NA
"3555c749c5076cd7f7a31e30e02f6dda","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","metagenome"
"2a25d8e48ed9a6ea88838e68f4d14446","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","metagenome"
"6ac146ef549d89ccf758d87d75084050","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_bacterium"
"386172d293c3a1cfd529a2cbaecaf091","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"4afec351efc607c5f3e92a4a9c908bc4","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"fd77b2d3c4735692c79380d29f265348","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_bacterium"
"fb45bc18b742786e28ddc6a081e0f13e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium",NA
"e984dbd74d3361f957ab665e4a64beef","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_bacterium"
"496dc638280b9621deef18eb5aeb520f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_Alphaproteobacteria"
"0b1335520bdf75ba4f83ca7ac0547eea","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","bacterium_enrichment"
"0bc603034902c7051f564497a662948a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter","uncultured_bacterium"
"734c9f7e9eec50df11fb62dd81de2c9f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"819eea14cbee0ede02ed018265c73ecd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aureimonas",NA
"277ed41a10be8aa3ef4f4ecb65afe553","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"32195c1342e1055ce126513d59bc6732","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
